id;id_text;label;text
"Moreau3137_MAZph23";"Moreau3137_MAZ";"";" monſeigneur l’archeueſque enuoya vers monſieur deſpernon, pour ſcauoir ou il ſe rendroit pour vne ſeconde conference, &amp, luy ayant eſte rapporte qu’il eſtoit aa longuan a deux lieux de bordeaux"
"Moreau3137_MAZph24";"Moreau3137_MAZ";"";" il le fut trouuer accompagne de monſieur le premier preſident, auec l’agree ment de ſa compagnie de trois lurats, &amp, plus de cent perſonnes des plus honorables de la, donc il y en auoit de depurez de chaque corps, excepre du parlemet, la paix fut arreſtee ſur la parolle que donna monſeigneur l’archeueſque pour le parle ment &amp, la ville, qu’on ceſſeroit la garde desportes, qu’on romperoit les baricades, qu’on rendroit le chaſteau du ha, que la maiſon de ville ſeroit ren due au lurats &amp, quils ſeroient retablis dans leurs charges, qu’on tomperoit le coſeil de guerre, &amp, qu’on demeureroit pour iamais dans l’obeyſſan ce de leurs maieſtz, moyennant quoy monſieur d’eſpernon donna la parolle, qu’il eſloigneroit ſes troupes, &amp, qu’il telmoigneroit dans toutes occa ſions ſes affections pour la ville de bordeaux, &amp, pour toute la prouince, deſirant qu’il s’y fiſt vn ou bly general &amp, mutuel de tout ce qui s’eſtoit paſſe, en reſmoin dequoy, il dit qu’il voudroit aller cou cher le lendemain a bordeaux, de toutes leſquel les conditions il eſtoit tombe d’accord auec celuy que monſeigneur l’archeueſque luy auoit en uoye pour luy faire ces propoſitions"
"Moreau3137_MAZph25";"Moreau3137_MAZ";"";" des ie grand marin monſeigneur l’arche ueſque fut aduerty par diuerſes perſonnes qu’il y pluſieurs mal ouoit par les a la paix, &amp, qu’ls vouloient troubler le zele qui lanimoit a vn ſi grand ouurage pour la gloire de dieu, le ſeruice de leurs mjeſtez &amp, le bien de la prouince"
"Moreau3137_MAZph26";"Moreau3137_MAZ";"";" le fit partir a pied, en rochet &amp, camail precede de ſa croix epiſcopale, pour aller a l’aſſem blee des bourgeois apres auoir conuoque tous les arreſts de la ville a l’archeueſche, &amp, leur auoir ordonnee d’exorter leurs peuples aa l’obeiſſance deuees a leurs majeſtez, &amp, a demeurer dans la paix qu’il leur au oit prouree"
"Moreau3137_MAZph27";"Moreau3137_MAZ";"";" eſtant a l aſſembleee des bourgeois, il fut prie du parlement d’aller au ’alais ou ayant pris ſa pla ce il parla vne heure durant: cette compagnie eſtoit compoſee de,jo"
"Moreau3137_MAZph28";"Moreau3137_MAZ";"";" preſidens &amp, conſeillers, ſi efficaſſement ſur les marieres dont eſtoit que tion, qu’il rompit les obſtacles qui ſe pouuoient rencontrer pour empeſcher vne ſi bonne &amp, ſi vti le ation, ces ſentimens furent ſuiuis pour la con firmation de la paix, pour la caſſation du con ſeil de guerre, reſtabliſſement des iurats, reſtitution du chaſteau de ha &amp, des nauires"
"Moreau3137_MAZph29";"Moreau3137_MAZ";"";" pour la demolition des barricades, ceſſation des gardes &amp, aurres choſes, par les arreſts donnez en ſa preſence &amp, meſme il luy fut donne deux con ſeillers pour l’accompagner dans l’exortation de la paix"
"Moreau3137_MAZph30";"Moreau3137_MAZ";"";" sortant du palais ſur le midy, il donna con foiſ ſance aux peuples de la paix qu’il auoit faite &amp, qu’elle auoit eſte acceptee &amp, confirmee dans le parlement, qu’il auoit ordonne de la faire publier par toute la ville, qu’il s’eſtoit rendu caution pour eux &amp, qu’il leur reſpondoit de la ſeurete des con ditions de la paix au peril de ſa vie, exortant tout le monde a l’obeiſſance de leurs maieſtez, ils en diſent aurant aux places du marche, a la maiſon de v ille &amp, autres lieux des plus grandes affluances du peuple, ce qui les aſſeura tellement que lors retaatiſſoit par tout deiue leroy, il y en euſtmeſme pluſieurs qui t ieterent des larmes de ioye luy en tendant pronocer qu’il eſtoit leur caution &amp, qu’il mouroit auec eux pour la conſeruation de la paix, il n’y euſt qu’a la porte de ſainct lulien ou vne certaine troupe de paiſans, la pluſpart plains de vin animees ſous-mains par quelques flateurs qui apporterent de la reſiſtance a luy obeir: car au lieu de faire eſtat de ſes remonſtrances il luy pre ſenterent le mouſquet en ioue &amp, luy firent courir riſque de ſa vie, ce qu’ayant apperceu il iugea a propos de s’en retourner a l’archeueſche pour tra uailler &amp, mettre ordre aux autres affaires, auquel r lieu ſcachant que deſia on auoit rendu lechaſteau du ha, ceſſe la garde par rout ailleurs, &amp, rendu la maiſon de ville aux lurats"
"Moreau3137_MAZph31";"Moreau3137_MAZ";"";" et bien que cette reſiſtance ne dureroit pas, &amp, 11 igeant que monſieur d’eſpernon pourroit venir a bordeaux en aſſeurance, ainſi qu’il auoit eſte ar"
"Moreau3137_MAZph32";"Moreau3137_MAZ";"";" reſte le iour precedent, il enuoyavers luy pour l’aſſeurer qu’il pourroit venir lors qu’il voudroit"
"Moreau3137_MAZph33";"Moreau3137_MAZ";"";" cependant il eſt ordonnee de faire publier la paix par tout les cantons de la ville, faire rom pre les barricades, &amp, retirer ces payſans &amp, troupes a la porte de s"
"Moreau3137_MAZph34";"Moreau3137_MAZ";"";" iulien, ce qui reuſſit de telle ſorte qu’ils poſerent les armes, &amp, quitterent leurs po ſtes ſans aucune violence ny effuſion de ſang, de ſorrte que cette porte fut ouuerte, &amp, le paſſage li bre preſque a meſme temps que les autres, ſur les cinq heures du ſoir monſeigneur l’archeueſque encore de l’archeueſche a pied vers la porte dyrs, ſur ce que luy auoit fait entendre que celuy qu’il auoit enuoyee vers monſieur d’eſpernon eſtant de retour, &amp, eſtant entre dans la ville auec ſept ou huict officiers de monſieur d’eſpernon, furent repouſſes par quelque reſte de ſeditieux, qui l’obligerent de ſortir hors les portes auec leſ dits officiers: mais ce trouble fut auſſi- toſt calme ar la preſence de monſeigneur l’archeueſque, qui fit publier l’arreſt de confirmation de lapaix, &amp, abbattre les barricades reſtees ſur les remparts"
"Moreau3137_MAZph35";"Moreau3137_MAZ";"";" deux heures apres, monſieur d’eſpernon arri ua, acompagneede quelques gentils hommes, &amp, ſes gardes qui faiſoient enuiron 15o"
"Moreau3137_MAZph36";"Moreau3137_MAZ";"";" cheuaux, &amp, fut loger en la maiſon du puy paulin, ou monſei 12 gneur l’archeueſque l’enuoya voir parvn des ſies, &amp, le lendemain il le viſita en perſonne, monſieui d’eſpernon luy donna auſſi vne viſita le meſme iour a l’archeueſche, le s"
"Moreau3137_MAZph37";"Moreau3137_MAZ";"";" monſieur d’eſpernon fut a la maiſon de ville, ou il donna de nouuelles proteſtations au iurats de pren dre ſoin de la ville &amp, de la prouin ce, &amp, de temoigner ſes affections pour bordeaux"
"Moreau3137_MAZph38";"Moreau3137_MAZ";"";" il partir de la ville pour faire eſloigner plus pr omptement ſes troupes"
"Moreau3137_MAZph39";"Moreau3137_MAZ";"";" ainſi la prouince a eſte pacifiee par ies ſoins &amp, prudente conduite de monſeigneur l’archeueſ que, qui n’a rien obmis de tout ce qu’il a creu pouuoir contribuer a l’accompliſſement de cet ouurage ſi important pour le ſeruice de leurs ma ieſtez, ce qui luy a gagne les cœurs &amp, les affe cctions de tous les corps &amp, des peuples de la ville de bordeaux, &amp, de la prouince, comme il y en a deſia des preuues par les remerciemens qui luy ſont faits tous les iours de tout le monde tant en generquen particulier"
"Moreau3127_MAZph0";"Moreau3127_MAZ";"Relation de ce qui s'est passé en la ville de Bordeaux les derniers jours du mois de juillet 1649, lors de la signification de l'interdiction du Parlement.";"null"
"Moreau3127_MAZph1";"Moreau3127_MAZ";"";" relation de ce qvi s'est passe en la ville de bordeaux les derniers iours du mois de iuillet 1649"
"Moreau3127_MAZph2";"Moreau3127_MAZ";"";" lors de la ſignifica"
"Moreau3127_MAZph3";"Moreau3127_MAZ";"";" tion de l’interdiction du parlement"
"Moreau3127_MAZph4";"Moreau3127_MAZ";"";" a paris, iouxte la copie imprimee a bordeaux"
"Moreau3127_MAZph5";"Moreau3127_MAZ";"";" 1 3 relation de ce qvi sest passe en la vile de bordeaux les derniers iours de luillet mil ſix cens quarante-neuf, lors de la ſignification de l’interdiction du parlementt"
"Moreau3127_MAZph6";"Moreau3127_MAZ";"";" le vingt-quatrieſme iuillet 1649, mon sp&amp, e ue dinpeno ne u eneſe nienr e moieur de comminges capitaine d gatdes de lareyne, enuoye pat leus m jeſtez pour les affaires d’entre le parle ment &amp, monſieur d’eſpergnon, auec le ſdieur d’argen ſon &amp, auec deux hluiſſiers du conſeil, &amp, tour ce qu a pu ramaſſer d’hommes &amp, de nobleſſes, en ayant fait filer depuis quatre iours grande quantire dans cette ville"
"Moreau3127_MAZph7";"Moreau3127_MAZ";"";" il auoit deſire que les bourgeois priſſent aboi ion de ce qui s’eſt paſſe, &amp, y a eu cy-deuant grand ruir de ee qu’on diſoit, que quelque ſeze ou dix ſept marchands auoient ſignez de porte en porte vne proecuration pour la demander au roy, &amp, que le ſieur ardan lurat eſtoit alle clandeſti nement en cour pour cela, auſi rtoſt que le peuple le ſeeut, il y en eut grand mumure, &amp, le panlement aduerty, deſia ſauoir ſi en aucune aſſemblee dela maiſon de ville om auoit re ſolu demander cetue abolition ayant manle les "
"Moreau3127_MAZph8";"Moreau3127_MAZ";"";" a ij 4 rats, ils le deſauouerent, &amp, dirent que leur collegue eſtoit alle en cour pour des procez partieuliers de l’hoſtel de ville ſans aucun ordre du corps des bour geois, ny d’eux meſmes pour les affaires publiques, beaucoup moins pour demander aucune abolition, &amp, requirent la cour de leur donner arreſt, par lequel il fuſt inhibe au peuple de parler d’abolition, parce que cela pouuoit tendre a ſedition: les bourgeois &amp, ha bitans prennant aa injure qu’il fallut demander abo iition, n’ayant rien fait que pour le ſeruice du roy, duquel ils aymeroient mieux mourir que s’en departir jamais: cet arreſt leur fuſt donne, &amp, depuis encor la cour en donna vn ſecond, par lequel il eſt en joint de remettre l’abolition, ſi’aucune il y en a, es mains du procureur general, lequel arreſt fuſt pu bliee au poinct que monſieur d’eſpernon entra daus la ville, il eſt pourtant vray, que monſieur d’eſper non a ohtenu abolition pour tous les bourgeois, a la reſerue de meſſieurs du parlement, &amp, de quelque pa pjculiers qu’il hait de pere en fils, n’y ayant en toute cette affaire que ſes paſſions &amp, vengeances particulieres qui l’ayent fait agir"
"Moreau3127_MAZph9";"Moreau3127_MAZ";"";" ce iour vingte-quatrieſme iuillet, les iurats auoient mande enuiron ſix cens bourgeois de ſe trouuer a ſepr heures du matin a la maiſon de ville, pour oir le ouuerneur qui vouloit preſenter cette abolitrion, &amp, par ſon ordre ils firent courir des billets a l’ordinaire, aec cette claue nouuelle a peine de priuarion de bourgeoiſie 3 oargeoiſſe ſas eſperance de relablſemon mon ſieur e gouuuerneur partit ledit iour de bon matin de chez luy, ayant au deuant du carroſſe quatre-vingis gardas, &amp, auant ſes gardes dix ou douze genils hommes a pied auec leurs eſpees, &amp, entre les gar des &amp, le carroſſe y auoit ſes pages aa cheual, &amp, apres le carroſſe y auoit enuiron cent caualiers, le rout ar mee fort aduantageuſement, &amp, en cet ordre il alla ouyrs meſſe au couent des carmes proche la maiſon de ville, ouu eſtant arriue, il enuoya vn gentil- homme pour ſcauoir ſi les bourgeois eſtoient aſſemblez, le quel trouua quil n’y auoit que cinq pourgeois ſeu lament: ce qu’eſtant rapporte au duc d’eſpernon, i an aigrit extraodinairement: il parti aue le meſ o ordre des carmes, &amp, s’en alla au quartier de ſainc8 michel, qui eſt a l’excremite de la ville, pour eſton ner le monde par ct appareil, &amp, dela ſans s’anteſter s’en reuint par la rue de la rauſſele deuant le palais,i ou il mit pied a terre a la maiſon de la bource des marchands, qui eſt au deuant le palais, ou eſtoitl monſieur de comminges, &amp, les deux huiſliers du conſeil"
"Moreau3127_MAZph10";"Moreau3127_MAZ";"";" de l, il s’en alla au palais a pied, accompagne de ſa rouppe &amp, de mr de commingesles huiſliers du con ſail narthants les premiers, ayant raucoſe"
"Moreau3127_MAZph11";"Moreau3127_MAZ";"";" la grand’ salle des procaeus il aduanca a cellede l’audieae, 1 quil trolua fermiee, parce que la cdu eſtdit da1 les chambres, &amp, oalle de la tounaclle allaidmaaret b a l’audience"
"Moreau3127_MAZph12";"Moreau3127_MAZ";"";" cpendan il ait donne ordre au caſteau tnr pette, que la garniſon ſortit, &amp, fit marcher vn ca non deuant la porte du palas, &amp, d’autre part qu’on fit barritader la prineipale aduenue, ce qui fut fait parle ſoin de dumeſte faux bourgeois ſon affide, &amp, de sl quentin ſon capitaine des gardes"
"Moreau3127_MAZph13";"Moreau3127_MAZ";"";" les huiſſiers du conſeil heurterent aa la porte, &amp, demanderent qu’on ouurit de la part du roy, monſieur d’eſpernon s’aduanca luy meſme, &amp, y heus a auec grande violence, commandant qu’on l’enfon caſt, cependant les huiſſiers du parlement allerent rapporter a la grand’ chambre que deux huis ſiers du conſeil heurtoient, &amp, leur ayant eſtee com ande par la cour d’ouurir, ils firent entrer les dau luiſſiers du conſeil, &amp, monſieur de comminges aue vn exempr des gardes, &amp, voulant refermaer la porte, les gades de monſieur d’eſpernon s’auancerent, &amp, lm firent laiſſer ouuerte, &amp, le duc d’eſpenon &amp, ſes gen nls-hommes entrerent, &amp, paſſerent dans la ſalle de"
"Moreau3127_MAZph14";"Moreau3127_MAZ";"";" l’audiance, &amp, allerent droit a la grand chambrel auec tant de violences, que pluſieurs de ſes gentils hommes ſuiuans &amp, domeſtiques entrerent auec mon ſxur de comninges, ſon exempt, &amp, les huiſliers du conlel uſquos dans"
"Moreau3127_MAZph15";"Moreau3127_MAZ";"";" le milieu de la chambre du cona1 ſeil, la teſte couuentoaues l’eſpee, les eſperons &amp, la bo"
"Moreau3127_MAZph16";"Moreau3127_MAZ";"";" re leueay eaaae la porte fermee poar ea peſcher l’en oea meſſieursdes enqueſtes &amp, pendant que le grefa fia aadois les chamres, meſfiears de la grande "
"Moreau3127_MAZph17";"Moreau3127_MAZ";"";" a 9 -hamibreeurert’gran depeine a reprimer eetre violen te, la reprochant au ſieur de comminges, qui de ſa part i tout ce qui pue pour l’arreſter, &amp, ſur ce temps meſ ſieurs des enqueſtes arriuerent, qui firent retirer ces no bles, qui fe porterent a ce pomct d’inſolence de les tirer par leurs robbes, leur dſans des injures, deſgaigne rent leurs efpees &amp, leuerent lamain en les voulans fraper: ce qui n’eſtonna pas ces meſſieurs, qui dirent haute ment a beau-rothe, entr'autres, qu’il eſtoit vn laſche, qui n’ayant iamais mis l’eſpee en la main vouloit com mences contrre des robbes, &amp, le menacerent auec ſes eompagnons de la dorde: le hruit de cetre actionalla bien toſt par toutela ville, &amp, fit entrer toute la bour geoihie dans vne extreeme indignation, cependant la cour aſfemblee, ordonna que le duc d’eſpernon &amp, toute ſa ſuite ſe retireroient par prealable auant qu’on aſcouraſt monſieur de comminges, &amp, les huiſſiers du conſeil, et ayant fait reiirer de l’allee tous ces porte eſpees, fit fermer la porte du tambour ſur le duc d’eſpernon qui eſtoit dans la ſalle de l’audiance, vers lequel monfieur le pocureur general&amp, monſieur de: omminges allerene par ordre de la cour luy faire ſcauoir ſes intenions, &amp, ayant repliquee qu’il vouloit piendre ſa place daas le parlement, on luy repartit qu’il en anoi eſtedelaee ihdigne par arreſt eſtant donc"
"Moreau3127_MAZph18";"Moreau3127_MAZ";"";" deumeure dans la ſalle, les huiſſiors de la cour ayant vpalu fermer les portes, il leur dit de les laiſſer ouuertes, ayanr eu peur qu’on le reint, ſur ce qu’on luy eappor i  8 ta que le peuple erioit hautement qu’il le falloit ad ſter, &amp, l’huiſſier luy ayant reſpondu que l’ordre eſtoir -defermer les portes pendant queda coueſtoit aſſem bleee il dit qu’il aimoit mieux allendaus la ſalle des rd cureurs, &amp, ſur ce temps luy ayant eſtee rapporte qu’oa crioit par les rues, aux armaes ou egorge le parlement , iil commenca a paſhir, &amp, dire aux ſens de ne l’aban donner pas"
"Moreau3127_MAZph19";"Moreau3127_MAZ";"";" ll paſſa done dans la ſalle des procureune le chappeau a la nain ſaluant vn chaoun, &amp, preſqua perſonne ne luy rendit cet honneur: la monſieur le brocureur general luy vint encore redire que la cour ne delboreroir poiny&amp, n’oiroit les hiſſiers, qu’il ne ſe fuſt retine auectous ſes gens, &amp, que la laſtice du roy ne futen libertee, il fir retirer lor la pluſpart des ſiens en bas, &amp, ne recint en haut que ſix de ſes gardes &amp, le ſieur d’argenſon"
"Moreau3127_MAZph20";"Moreau3127_MAZ";"";" en ſuitte la conr enm uoya des ’commiſſaires pour redounoiſtre l’eſtat d dodans &amp, du dehors du palais, ce qui obligea mon fieur d’eſpernon de deſcendre au bas du grand degre ou beſdits commiſſaires eſtant allez, ils s’enviſagerene ſans ſe ſaluet, &amp, ſur le rapport qu’ils firent a la couri monſieur de comminges ſe chargea de faire retirer entierement monſieur d’eſpernon, qui ependant ſe promenoit ſous la porte du palais auec chagrin &amp, deſ pit, &amp, l’eut ncore plus grand quand ledit fieur de comminges luy vine dire qu’il falloit quil ſe mcicaſth chez luy, autremient qu’il no pouuoit rien faireta quoy"
"Moreau3127_MAZph21";"Moreau3127_MAZ";"";" il aſoignane ſe pouuoir eaoadce, difant que cs ſeroit 3 roirt obeir a ſes ennemis, &amp, qu’il luy ſeroit tropho eux d’eſtre venu pour s’en rerourner ſans rien faire: e fut la que le peuple, qui eſtoit dans la place l’ayant deſcouuert, commenca a ecrier, viue le roy &amp, le par leinent, &amp, on luy vint ire que les bourgeois s’eſtoient ſaiſis de ſa barricade, &amp, auoit fait crier a s"
"Moreau3127_MAZph22";"Moreau3127_MAZ";"";" quenrin, viue le roy &amp, le parlement, &amp, que de l’autre coſte le peuple, ſans armes, auoit fait rerirer ſa garniſon &amp, le canon qu’il attendoit, ce fut lors quil ſe crut perdu, &amp, parut ſi trouble qu’on eut peine a le remettre tout remblant ſur ſon cheual, ayant voulu plus d’vne fois aller chercher ſa ſeurete parnmy meſſieurs du parlement &amp, remonter en haut: mais comme monſieur de com minges luy repreſenta qu’il ne ſe feroit rien aux cham bres aſſemblees s’ll reuenoie, &amp, que le peuple qui ne paroiſſoit auec d’autres armes que la langue, ſeroit content s’il le voyoit retrer, il ſe reſolut a prendre ce party, &amp, dit qu’il gagneroit pluſtoſt ſon logis a che ual qu’en carroſſe, &amp, ſatisfairoit mieux le peuple, au quel il proteſtoit en paſſant qu’il ne vouloit que leut bien &amp, leur libertee, &amp, les proteger comme leur pere, ’&amp, faiſoit tenir aux ſiens qui eſtoient auſſi eſtonnez ’ que luy, le meſme langage dans ſon chemfn, les femmes meſmes le huoient: ayant trouue vne chaiſne ’tendue, il la fit baiſſer doucenent, &amp, ſererit le cha peau a la main"
"Moreau3127_MAZph23";"Moreau3127_MAZ";"";" l coutenuoya des comtiſſaitres pat toutes les aduenues du palais, qui futert accueillis auec es acelamations de benediction, &amp, ayant appaiſee tou 10 es ehoſes , ils rtourrent rappater que tout eſtoit li, bre,&amp, lors la cour eſcouta la lecture de l’interdiction, aqui fut prononcee par les huiſſiers du conſeil contre out"
"Moreau3127_MAZph24";"Moreau3127_MAZ";"";" le pa lement ,auee injoneion a ous meſſieurs de ſortir de la uille dans quarre iouts, ce qui n’auois arde de pouuoir eſtre fait, aa moins que de faire ſor ir auec eux rous nos hlabirans, deſquels ſans aroes ſitent paroiſtre leur ele pour le parlemenr, &amp, firent ir toute cete rouppe aee e monſieur d’efper ou, le contentant de leur dire qu’on ne s’en print pas au parlement, &amp, qu’ils ſe laiſeroient pluſtoſt teus ha qher n pieces, quedſouffuir qu’o fit la moindre vio ne5 a ecs m ſliurs e qui a ſi fot eſtonne mon iieuu eſpenou, quil d l’apreſdſnee aſes amis qui le viſitcrent, eſtant dans le lict, pui on tient qul ſe hſ iener, que c iout l’auoit plus iuſtruit de ſes aſfai je qu’il n5 ’auot eſte enepr, que les, flatteurs l’a oient trompe: quil voyois ben qu’il neſtoi pas ymea&amp, qu’o le oit pout vn tyran, en eſfei, on a veu obhge fir quec es armes &amp,"
"Moreau3127_MAZph25";"Moreau3127_MAZ";"";" canon a lad pro nonciaion ds ores de u e, qui, cſois ſans a toes, &amp, qi mons daus ce actiqn grand oœur grande maqjeſle avas demeure au palais ce iour jngt quatrieſim, juſs , cipq peres du loit, ou is qnnefconaet, ai mpl&amp,er l pracureyr getal fut rcceu œgboye pcſaraan or ne que treyhumeorqnſtraces ſetoient faires f alaieſga edentqucl egeice delae luſlice  l gpit eoneinu"
"Moreau3127_MAZph26";"Moreau3127_MAZ";"";" hiilmanche mnſieur d’eſperno faiſoit d’vncoſtee degrands peparatifs pcur mettreſes gens en eſtat de faire violence pous empeſher le parle ment dientrer les iou ſuiuans: ce qui mettoit nos lla pitans en lus forte reſlueion &amp, leur redoubloitle cu age de l’amte: onbfit oouit quel que propoiion d’ac romnodement, mais tout lemonde commencaa ctier qu’on les vouloit trahait, &amp, anenſonner"
"Moreau3127_MAZph27";"Moreau3127_MAZ";"";" aujourd’huy lundy on a ioueene nonuell foub, monſieurd’eſ pernon a vaulu diuiſer le parblment &amp, a fait ſignifie vne declaration qui e cept d l’l nerdiction ceux qu’il a uvoulu &amp, qu’l a fait eſeeire dans l blane qu’on oe laiſſe, aiſi graflies meat que la leitren pa oiſt eourefsaidaa, que lenomsl ſonu aſcrirsſans ordre e d’va characteretout differend, &amp, de la main d’vn pmme qui eſt en ville, nous ſommes dans l’atenre uoi d’heure auuie va grand camage auquol o as expoſeo ſsnmlebienegermoh tl lpendaauuil ier gtand dobfondqlur liaduis qu’ou nous"
"Moreau3127_MAZph28";"Moreau3127_MAZ";"";" doha qus bmonfipt deſpnoua ſe: vauloir ſaifis du palais, &amp, anivaai outes partseequ’lama z dans la prouince, ou nous eſperons toutes fois que ſocrodit ſxjatr fou dts auſl bleue dnnas ha vills, car oboa ea de lapoſtolia ge ayn phau chatg de no leſfa &amp, ddaaaudions-qun gagnoil hacuxtomr arselo, oprinpdlab desalda pona alais, aeltus msin"
"Moreau3127_MAZph29";"Moreau3127_MAZ";"";" deffabceil ea laxide tai&amp,e le roſe auec le bagage a eſte pi, &amp, cs nobles, entr’autres les marquis de bridoire &amp, fumel conduits a la concler gerie, dont monſieur d’eſpetnon a eu vne telle peur qu’il a auſſi-toſt fait ſonner le boute-ſelle, ce qui faiſoie croire que c’eſtoit l’efet des menaces qu’l nous faiſoie hier de ſe vanger, penſant qu’il vint a la charge, ſans ſcauoir au vray quel eſtoit ſon deſſein: ce qui a fai que le peuple s’eſt ſi bien mis en eſtat, que monſieut d’eſpernon auee toutes ſes forces n’a oſe l’enuiſager: nous pouuons dire qu’il s’en eſt fui auec hone, ca n’oſant paſſer par la ville il a gagne la porte dauphi ne, proche de ſon logis, &amp, a fait auee tous ſes gens le circuit de nos murailles pour aller regagner la porte des"
"Moreau3127_MAZph30";"Moreau3127_MAZ";"";" lulien, qui luy eſt fatale, &amp, par laquelle il ne peut entrer ny ſortir: les femmes &amp, enfans ſe ſont mis ſur les remparts, &amp, pendat tout ce tcour, le combar a eſte grand ſans effuſion de ſang: de ſon coſte monſieur d’eſpernon fulminoit des anathemes contre la ville la menacant de fer &amp, de feu, &amp, d’aller ruiner les mai ſons &amp, les vignes dans toute la campagne, et de l’au tre coſte les femmes &amp, les enfans le chargerent d’in jures &amp, d’execrations, jertans forces pierres ſur ſo carroſſe"
"Moreau3127_MAZph31";"Moreau3127_MAZ";"";" le parlement apres la lecture de l’interdition, ce ceut monſieur le procureur general oppoſant a cette declaration, &amp, ordonna que tres-humbles remoa ſtrances ſeroient faites a ſa majeſte, &amp, cependant que ſous ſon bon plaiſir l’exercice de la iuſiee eantinuer fin"
"Moreau3191_GBOOKSph0";"Moreau3191_GBOOKS";"Relation véritable contenant tout ce qui s'est fait et passé à Mantes à l'arrivée des troupes conduites par M. le duc de Nemours, avec la marche de ladite armée.";"null"
"Moreau3191_GBOOKSph1";"Moreau3191_GBOOKS";"";" dta rtft t ’n h i i1 il l l i ln veritable contenant tovt ce qvi s’est fait et passeamantes a l’arriuee des trouppes conduites par monſieur le duc de nemours"
"Moreau3191_GBOOKSph2";"Moreau3191_GBOOKS";"";" auec la marche de ladite are a a paris, ce aco 4rr te r ue saine ean m"
"Moreau3191_GBOOKSph3";"Moreau3191_GBOOKS";"";" l - a e gy e r y v e4111 4 h l"
"Moreau3191_GBOOKSph4";"Moreau3191_GBOOKS";"";" a 1l 1vo io tvct tmaaitc iittt  1 t "
"Moreau3191_GBOOKSph5";"Moreau3191_GBOOKS";"";"  2 - e lral el s &amp,bedl pe h "
"Moreau3191_GBOOKSph6";"Moreau3191_GBOOKS";"";" coogle pfgets pgjp ueuu e4 rel’ationverple contenant tout ce qui scſb fai &amp, baſſe a mantes, a lairriuedes troupes cnduites par mon ſieur le duc de nefhoursauec la marche de ladite afmeen ls"
"Moreau3191_GBOOKSph7";"Moreau3191_GBOOKS";"";" t e fut -dans le commen e cement de ce mois aue e la france reprit quelque a6 eſperance de ſe reſtabir enſa premlere traquilte, lors qu’a"
"Moreau3191_GBOOKSph8";"Moreau3191_GBOOKS";"";" iſtee du courage de meſſieurs les"
"Moreau3191_GBOOKSph9";"Moreau3191_GBOOKS";"";" pinces, elle en conſidere vn qui"
"Moreau3191_GBOOKSph10";"Moreau3191_GBOOKS";"";" luy ameine des troupes pour la ſe ourir, &amp, abbatre l’aurheur de ſes miſeres monſieur de nemours e ſtant party depuis quelque temps pour aller a bxllas querir les a ij ll troupes de monſieur l’archiduc eleopol, &amp, du duc de lorraine ,a ſi bien faitvoir par toutoila paſſ que ce n’eſtoit qu’vn deſir de paix qul le guidoit, qu’il n’pas eu beau couy de peine a s’aquerir les cœurs d’vn chacun il a done fait vyoir yiſi blement quel eſtoit le ſujet de ſon depart, &amp, comme s"
"Moreau3191_GBOOKSph11";"Moreau3191_GBOOKS";"";" procu roit auec zele le repos de la france,"
"Moreau3191_GBOOKSph12";"Moreau3191_GBOOKS";"";" car apres auoir deſcouuert ſes i tentions, &amp, de tous les princes u ſang, ileſt party auec ſept mil hom maes combattans, &amp, s’eſt achemiſne luſques a mantes, ou la iuſßice de ſes armes, auſſi bien queſon coural ge, luy ont ouuert lepaſſage"
"Moreau3191_GBOOKSph13";"Moreau3191_GBOOKS";"";" monſieur d’aumont coſtoyant l ruiere de seine, fit detahe deſes troupes huit cens cheuaux qui e"
"Moreau3191_GBOOKSph14";"Moreau3191_GBOOKS";"";" ſtoient commandez par mhdiy, a celle acelle fin dempeſcher que la fra ce ne receut ce ſalutaire remede de la main du tout puiſſant, &amp, s’enſe ueliſt dedans ſes ruines"
"Moreau3191_GBOOKSph15";"Moreau3191_GBOOKS";"";" ces huit cens cheuaux parurent dans la pleine ſamedy 2 de ce mois ſurles deux heures apes midy, mais comme ils ſceurent que mr de co ligny coduiſant 6oo cheuaux alle mands, s’eſtoit empare de la hau teur dudeſſus des celeſtins, ils no ſerent aller receuoir la peine de leurtemerite"
"Moreau3191_GBOOKSph16";"Moreau3191_GBOOKS";"";" le memeiour ſurle ſoir ledie ſieur d’aumontauoit mis cinqcenshom mes d’infanterie pour deſcendre a mantes dans des batteaux: ce deſ ſein s’euanouiſt en meſme inſtant, de crainte que les ſix cens caualiers allemands ne leur fiſſent vne deſ"
"Moreau3191_GBOOKSph17";"Moreau3191_GBOOKS";"";" charge du haut de leur embuſcade"
"Moreau3191_GBOOKSph18";"Moreau3191_GBOOKS";"";" l i ces allemands croyant de cou cher ledit iour a mantes, en furent deſtournes par la prudence de leur chef, iugeant qu’ilſuffiſoit de deſta cher cent hommes, qui coucherent au fauxbourg de limay, cependant que les cinqcns reſtans feroient teſte a l’ennemy en cas qu’il s’ad uancaſt"
"Moreau3191_GBOOKSph19";"Moreau3191_GBOOKS";"";" le lendemain dimanche ſur les vnze heures du matin le gros de l’armeee commenca aa filer, &amp, a s’ap procher de mantes"
