id;date_collected;date_deleted;deletion_time;delete_reason;corpus;text;username;user_bio;user_created;picture1;picture2;picture3;picture4
1521102763098353664;02/05/22-12:22;04/05/22-02:15;1 day, 13:52:46;protected_account;LGBT_insults_2;"@kalilim Ah oui tu es remonté 😂";joffpoint;"Journaliste. Spécialiste foot 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿 @Eurosport_FR @BBCSport @GodSaveTheFoot • Ex @RMCsport @francefootball @francetvsport •⚽️";2016-10-10T07:46:55.000Z;;;;
1521141422409363458;02/05/22-14:55;04/05/22-02:15;1 day, 11:19:09;deleted;LGBT_insults_2;"@pute_piss Te baiser et te briser pour te transformer en poubelle à foutre.";Saburo_Kata;"🇨🇵/🇬🇧 • RP/IRL • Hentai Hard • Few limits • Bimbofication • Sissyfication • Cow & Pig Training • BDSM • Rape • Uro & Scat.";2022-04-20T15:38:00.000Z;;;;
1521112547377754114;02/05/22-13:01;04/05/22-02:15;1 day, 13:13:54;protected_account;LGBT_insults_2;"RT @zialleyes1: j’ai mangé un petit déjeuner là…comment c’était trop bon sa mère la pute";BrookyBoredom;"“Pratique le racisme anti-blanc” | Eww white people 🤢| BLM | #bojjination
https://t.co/rbigOwJkFy
     Pv @BrookyPRV";2021-07-27T07:02:03.000Z;;;;
1521095948159655936;02/05/22-11:55;04/05/22-02:15;1 day, 14:19:51;protected_account;LGBT_2;"ça a comparer le racisme et l’homophobie… non mais est-ce que tu peux CACHER TA COULEUR DE PEAU ou ne serait-ce que TON ACCENT?!!??! en revanche tu peux cacher que t’es gay ptdddrrrr on a jamais vu quelqu’un se cacher d’être noir mais gay si hein https://t.co/oN4Rm32jwf";ne2ketsu;"ça veut dire sang bouillant";2022-01-13T22:41:52.000Z;;;;
1521060757617754112;02/05/22-09:35;04/05/22-02:45;1 day, 17:09:41;deleted;LGBT_2;"vous allez bien ? #gay #LGBTQ https://t.co/nnKovDwPpo";priiicaa_;"𝗶𝗴 : 𝗽𝗿𝗶𝗶𝗰𝗮𝗮_";2019-07-29T17:21:01.000Z;https://ceres.huma-num.fr/lgbt/708052ac0506b2653bb53452d9940fff6e816c48.jpg;https://ceres.huma-num.fr/lgbt/0768d8f9170dbd8d49effcd3ac59caa8fa2431df.jpg;https://ceres.huma-num.fr/lgbt/24e45417a70e57d5d650953000a8a35a3aae90c3.jpg;
1521150468927459332;02/05/22-15:31;04/05/22-04:45;1 day, 13:13:12;deleted;LGBT_insults_2;"RT @user7772777: on applaudit le PD";pyr3xliving__;"";2015-09-19T20:53:11.000Z;;;;
1521162641976164352;02/05/22-16:20;04/05/22-07:15;1 day, 14:54:50;protected_account;LGBT_2;"@JEREMYGNDR *TRANSPHOBES";Vinnycoves;"I hate you so much let’s kiss || They/He/It ♥︎ Michael Afton irl /srs ♥︎ #1 Affogato cookie fan";2020-05-28T18:11:18.000Z;;;;
1521085249492561920;02/05/22-11:12;04/05/22-08:15;1 day, 21:02:22;suspended_account;LGBT_2;"@CNEWS Alors la quelle surprise ?? Un groupe trans non ?? Avec une chanson sur l'accueil des migrants  ??";allouard84;"Sang Pur, Anticovidiste acharné, 
Chef de Cuisine, Permaculteur,Ecolo Mélomane  #FREXIT #ZemmourPresident #philippotestuntraitre";2021-04-15T12:10:09.000Z;;;;
1521143461499621377;02/05/22-15:03;04/05/22-09:15;1 day, 18:11:03;deleted;LGBT_2;"@SDeminass @dictateur_gay @Maxscommunity Je veux ça alors 😈";normal_guy_75;"🔞New here, who invites me ? 90% bottom 🍑 10% top 🍆adore pomper et 💦. Be surprising. #NSFW https://t.co/5QoNul821C";2022-04-04T06:44:01.000Z;;;;
1521076722820685824;02/05/22-10:38;04/05/22-10:15;1 day, 23:36:15;suspended_account;LGBT_insults_2;"@KbnueveYacine @OchoMbah @MarieJ_237 @Vanessalemoigne @actucameroun Rayer mais kestu raconte grosse pute tu crois c ton armée de merd qui va nous finir aller va nikée ta grand mère au lieu d’parler wllh t un vrai triso toi";elkmerr;"";2022-01-10T00:12:35.000Z;;;;
1521073730897784832;02/05/22-10:26;04/05/22-10:15;1 day, 23:48:08;protected_account;LGBT_insults_2;"Oh la fin du tweet c’est pour m’éteindre mdrrrr https://t.co/4oWkKlxvzm";92ily__;"@realmadrid | @EnMaroc";2017-04-03T20:34:05.000Z;;;;
1521150127074856960;02/05/22-15:30;04/05/22-10:15;1 day, 18:44:34;deleted;LGBT_insults_2;"@YannickMars @JM_Aulas @OL C’est pas de notre faute si payet a réagis comme si il a avait prix une balle. Va voir la vidéo de grealish tu verras la différence entre une tapette sans trophée et un vrai joueur de PL. En plus hier y’a eu des lancers de projectiles qui par chance ont pas toucher les joueurs.";rashrash_10;"🇸🇳Capitaine badaboom 🥤🧞";2019-12-20T17:01:37.000Z;;;;
1521137826414444545;02/05/22-14:41;04/05/22-10:15;1 day, 19:33:27;deleted;LGBT_insults_2;"@JM_Aulas @OL Qu'est ce que tu ferais sans l'om sale trompette que tu es ! T'es un clown sale pute d'aulas !";LbybDu51;"";2012-09-05T15:18:24.000Z;;;;
1521145792286892034;02/05/22-15:13;04/05/22-10:15;1 day, 19:01:47;protected_account;LGBT_insults_2;"@Jooww___ @2rouuuuuu @wardell_402 La gueule de la convo : https://t.co/GWRJtsFoeu";GzaviBall;"#GoldBlooded";2021-12-30T22:14:37.000Z;https://ceres.huma-num.fr/lgbt/526662304bfa9d398b64034177c76fd87fc456ea.png;;;
1521166688561078274;02/05/22-16:36;04/05/22-10:15;1 day, 17:38:45;deleted;LGBT_insults_2;"J'ai envie de l'etrangler et qu'il devienne tout rouge cte ptite pute https://t.co/WBmoSsjrAB";takotsubo140;"Seul et mal accompagné. 🟣";2019-07-20T13:03:32.000Z;;;;
1521138875661496322;02/05/22-14:45;04/05/22-10:15;1 day, 19:29:16;deleted;LGBT_insults_2;"@Risba__ Pourquoi t’es violent wsh 😹";ynn216;"🇹🇳🇵🇸|@032keltix";2021-12-29T17:51:53.000Z;;;;
1521155745080872961;02/05/22-15:52;04/05/22-10:15;1 day, 18:22:15;deleted;LGBT_insults_2;"@_ray_sko @no_cap95 Nan ftg j’ai 17 ans n’en deplait qu’au pd";bref__bref;"« Allah sait ce qu’il y a dans chaque coeur »{67:13} (2 sur le compte👍🏽)";2022-04-10T05:43:59.000Z;;;;
1521160837569855488;02/05/22-16:13;04/05/22-10:15;1 day, 18:02:00;deleted;LGBT_insults_2;"Il était en appui où ton bras pd @MDembele_10 https://t.co/MQ3RRgVzIL";LRY_lucas;"Olympique de Marseille mma boxe et gros flemmard";2017-02-09T13:44:51.000Z;;;;
1521125664467963905;02/05/22-13:53;04/05/22-10:15;1 day, 20:21:46;deleted;LGBT_insults_2;"Oh plus que 1 pd et jsuis a 170 abo";bref__bref;"« Allah sait ce qu’il y a dans chaque coeur »{67:13} (2 sur le compte👍🏽)";2022-04-10T05:43:59.000Z;;;;
1521112203897806849;02/05/22-12:59;04/05/22-10:15;1 day, 21:15:16;deleted;LGBT_insults_2;"Brf la prochaine fois elle me parle de ce pd jla bloque";bref__bref;"« Allah sait ce qu’il y a dans chaque coeur »{67:13} (2 sur le compte👍🏽)";2022-04-10T05:43:59.000Z;;;;
1521081434827628544;02/05/22-10:57;04/05/22-10:15;1 day, 23:17:31;protected_account;LGBT_insults_2;"@kg667ptasse Elle est mm pas belle cette pute";adrenaleann;"| n10 team no lacking 🇩🇿🇵🇸 | @realmadrid";2021-10-31T18:25:52.000Z;;;;
1521144153152831488;02/05/22-15:06;04/05/22-10:15;1 day, 19:08:18;protected_account;LGBT_insults_2;"GROS FILS DE PUTE DE CONDUCTEUR DE MÉTRO";LaFlame_Pulga7;"La Flame & Pretty Flacko stan account @Fcbarcelona           🇮🇹🇩🇿";2016-11-04T11:40:53.000Z;;;;
1521145521540370433;02/05/22-15:12;04/05/22-10:15;1 day, 19:02:52;deleted;LGBT_insults_2;"A : aya / b: bilal / c: charafa / d : delal / e : eren (jsp) / f : fatima / g: google (jsp) / h: halima / i: ines / j: jalel / k: kais / l: lina / m: mohamed / n: nora / o: ololo (jsp) / p: pd (jsp) / q: qamis (jsp MDRR) /r: rayane / s: soukaina / t: tarek/  flm de continuer";bref__bref;"« Allah sait ce qu’il y a dans chaque coeur »{67:13} (2 sur le compte👍🏽)";2022-04-10T05:43:59.000Z;;;;
1521108447143542784;02/05/22-12:44;04/05/22-10:15;1 day, 21:30:11;suspended_account;LGBT_insults_2;"@Ezio75000 @RMCInfo Ptdr il demande à ce qu’on serve pas à boir et à manger ni reçoive correctement un arbitre pck ce fils de pute n’a aucun talent avec son équipe de merde et n’accepte pas la défaite. Et ils dit tout ça sous fond de racisme anti Afrique noir mais trnkl c’est rien";tomygitano;"";2021-02-11T18:17:54.000Z;;;;
1521098694904459269;02/05/22-12:06;04/05/22-10:45;1 day, 22:38:56;suspended_account;LGBT_2;"Disinformation administration.

https://t.co/vWrfGNQxSi";pinkpinta13;"🚫lists/porn 🚫self-imposed stupidity. #IStandWithFlynn #Trumplican #DrainTheSwamp #NotABot #VoteRedToSaveAmerica #WalkAway  #wwg1wga
 🚫chat-happily married!!";2015-01-16T20:19:20.000Z;;;;
1521124199481454592;02/05/22-13:47;04/05/22-10:45;1 day, 20:57:36;deleted;LGBT_2;"RT @theolua05: J'envoie une vidéo de ma bite à tout ceux qui retweet ce Tweet

Mon snap : Leokarsi2021
Venez nude
J'accepte tout le monde s…";Nicoravet01;"Nude gay 
Plan 
Tjs chaud😉
Lyon";2022-04-10T19:23:29.000Z;;;;
1521146171951095808;02/05/22-15:14;04/05/22-10:45;1 day, 19:30:17;deleted;LGBT_2;"RT @DomoSayle: Je conseille à ceux qui aiment ( et ceux qui n’aiment pas également) la lecture : 

- Séduction ( Robert Greene)
- L’Alchimi…";RolandeKoumbs;"Petit être de 168cm + grande âme de 26 ans || Philantrope. Amatrice d’arts. Défenseure d’authenticité et de liberté d’être soi.";2015-01-25T22:54:48.000Z;;;;
1521121640956018689;02/05/22-13:37;04/05/22-10:45;1 day, 21:07:46;protected_account;LGBT_2;"Je conseille à ceux qui aiment ( et ceux qui n’aiment pas également) la lecture : 

- Séduction ( Robert Greene)
- L’Alchimiste (Paulo Coelho) 
- Homo Deus ( Yuval Noah Harrari)
-Les Damnés de la Terre (Frantz Fanon)
-Fabrato (Franz Bardon)";DomoSayle;"Do more - Say Less";2021-11-26T12:50:47.000Z;;;;
1521125992957366273;02/05/22-13:54;04/05/22-10:45;1 day, 20:50:28;protected_account;LGBT_2;"RT @DomoSayle: Je conseille à ceux qui aiment ( et ceux qui n’aiment pas également) la lecture : 

- Séduction ( Robert Greene)
- L’Alchimi…";airjoris23;"https://t.co/BNJqFnsslp Affranchi - Bangando - Cartésien";2010-06-11T11:31:19.000Z;;;;
1521124579988676608;02/05/22-13:48;04/05/22-11:00;1 day, 21:11:05;protected_account;LGBT_2;"RT @JadeWhirl: On approche de l'été, beaucoup de gens vont sortir donc petit rappel annuel. 
Les femmes trans sont particulièrement sujette…";trohenes;"Un peu sympa quand même.";2018-05-25T14:45:55.000Z;;;;
1521138127997476865;02/05/22-14:42;04/05/22-12:00;1 day, 21:17:15;protected_account;LGBT_2;"@LaGrandeCarmen Ouais genre la vibe est vrm chelou";Gamusharaa;"|| Stacy . 23 y.o . she/her || Cottagecore 🍄 BOTW 🍃Féminisme et Anti-grossophobie 🍂 || Affiliée Twitch || https://t.co/nmjnEOn2cj";2020-02-11T20:43:35.000Z;;;;
1521086073824333824;02/05/22-11:15;04/05/22-13:00;2 days, 1:44:05;deleted;LGBT_2;"Avant qu’elle ne trouve le mien 😭";aristog_iton;"";2022-03-12T18:26:48.000Z;;;;
1521085612790583296;02/05/22-11:14;04/05/22-13:00;2 days, 1:45:55;deleted;LGBT_2;"Ok la boumeuse communiste qui défend les LGBT Ukrainiens a un compte touitère.

Il faut que je trouve son @.";aristog_iton;"";2022-03-12T18:26:48.000Z;;;;
1521114868279136256;02/05/22-13:10;04/05/22-13:00;1 day, 23:49:40;deleted;LGBT_2;"Cette grosse lesbienne immigrée avec le crâne rasé essuie beaucoup de refus à cause à ses demandes d’emploi car elle n’a pas d’expérience dans la restauration.";aristog_iton;"";2022-03-12T18:26:48.000Z;;;;
1521075797158637568;02/05/22-10:35;04/05/22-14:15;2 days, 3:39:56;deleted;LGBT_insults_2;"comment ça ????? https://t.co/19E3WFbDGJ";loulouisflying;"good kid @culturebymercy";2018-11-13T16:42:36.000Z;;;;
1521099922275196930;02/05/22-12:10;04/05/22-14:15;2 days, 2:04:04;suspended_account;LGBT_insults_2;"@atheos_red T'es pédé ?";adiambe;"";2021-09-24T17:35:48.000Z;;;;
1521105825888100354;02/05/22-12:34;04/05/22-14:15;2 days, 1:40:36;deleted;LGBT_insults_2;"@footmercato Tu crois le Real va pas signe. Des autre star cette pute ne vient pas";BoualaAhmed;"Real Madrid";2021-03-20T14:36:54.000Z;;;;
1521129560070406146;02/05/22-14:08;04/05/22-14:15;2 days, 0:06:18;deleted;LGBT_insults_2;"@LeOuf75247054 @EncoreOit18 @assa_la_pute PP manga et drapeau DZ, ne cherche pas cher.e ami.e";LeMaleBlanc;"He/Him/Iel/Farfadet/Queer/Cyber-nymphe/Déconstruit/Fémininazi/Rivièrophile/Vasectomisé 🏳️‍🌈 🏳️‍⚧️ ✊🏽#ACAB - Cartographe 🗺 🏅";2013-02-19T10:23:09.000Z;;;;
1521154332258975745;02/05/22-15:47;04/05/22-14:15;1 day, 22:27:51;protected_account;LGBT_insults_2;"@75krs_ @__msn99 imane ??? jamais wsh";d4d1n10;"En paix";2022-01-14T13:41:00.000Z;;;;
1521099987957997569;02/05/22-12:11;04/05/22-14:15;2 days, 2:03:48;suspended_account;LGBT_2;"RT @okmatewanker: Charles de Gay aircraft carrier 🇫🇷🇫🇷🇫🇷😎😎💪💪💪 https://t.co/THa9G9GLEF";MemusSir;"Buddhist XM4 Fan MP5 hater pronouns: Mountain/Dew. JSDF operator #SaveAmerica Milslurp operator Treyarch Simp CIA Sleeper Agent #DARKMAGA";2019-06-16T17:21:00.000Z;;;;
1521150362895405056;02/05/22-15:31;04/05/22-14:45;1 day, 23:13:38;deleted;LGBT_insults_2;"@Bimboenrut3 À toi de jouer";Nounours232;"ici pour s'amuser

j'aime le hentai et le partager

@AvaMoorex une camgirl au charme fou ❤️

@Mayasoumission un vulgaire outil

@bimboenrut3 un jolie compte";2019-08-17T12:14:58.000Z;;;;
1521147455060033536;02/05/22-15:19;04/05/22-14:45;1 day, 23:25:11;deleted;LGBT_2;"@FaRakss @flavv_grintt @Pasdideelamtn @aerkenstone Hahahaazz t en feu. Plus sérieusement ce mot mdrrrr je lai jamais vu de ma vie et mtn les gens l'emploient sans aucune raison ce qui rend les phrases incompréhensibles mdrrr au lieu de dire 'son collègue' qui est simplement clair ca dir 'iel' mdrrrr quel bide";GoatGoatGoatec;"👎🤔👎🤔👎";2022-02-11T17:40:14.000Z;;;;
1521125365439205377;02/05/22-13:52;04/05/22-15:15;2 days, 1:22:58;deleted;LGBT_insults_2;"@hugo200s @Kaaynftn @FallsssFN Personne a dis que je me sentais chaud si tu penses que je suis chaud c que t une pute";ZiiDoxFN;"@nejiiFtn";2019-11-09T08:42:45.000Z;;;;
1521833885134467073;04/05/22-12:47;04/05/22-15:15;2:27:33;deleted;LGBT_insults_2;"Où est la haine là-dedans fils de pute ?";CapitaineGJ9;"Manchester City x Pas les Nets";2022-03-27T19:30:46.000Z;;;;
1521833762371342336;04/05/22-12:46;04/05/22-15:15;2:28:03;deleted;LGBT_insults_2;"@Scorpion7520 Si elle est vacciné le.y’a plus qu’à https://t.co/ZqoNFqWALO va faire son taf";ice_A_94_13;"les saoudiens et les qataris sont des marabouts,ils font disparaître l’Islamophobie,le temps de signer 1 contrat";2021-01-30T19:34:47.000Z;;;;
1521129457632882688;02/05/22-14:08;04/05/22-15:15;2 days, 1:06:42;protected_account;LGBT_insults_2;"@midovicius Ce gros chauve la";hanounaxv;"🇲🇦 incernable";2021-10-02T11:05:33.000Z;;;;
1521833757099106305;04/05/22-12:46;04/05/22-15:15;2:28:04;deleted;LGBT_2;"Logique https://t.co/clMUxAeFX0 https://t.co/gnQPtjXl2p";unrenoi9375;"Actif versa | Cherche plan en idf 👅";2022-01-05T01:07:36.000Z;;;;
1521834645150740480;04/05/22-12:50;04/05/22-15:15;2:24:32;suspended_account;LGBT_2;"@crapules Un trans, c'est un mytho qui essai de nous faire croire qu'il a un sexe différent de ce qu'il a réellement. Une maladie mentale autrement dit.";hockeyqc;"Fan de Perusse et des Denis Drolet (rince crème)
gaspésien";2009-03-04T15:49:36.000Z;;;;
1521834407220416516;04/05/22-12:49;04/05/22-15:15;2:25:29;deleted;LGBT_2;"@WittekLudovic @Pierrickola Manger des troncs c'est une métaphore pour dire gay ? 🙄";inside_Flo_;"";2020-07-28T10:47:42.000Z;;;;
1521834592994476033;04/05/22-12:50;04/05/22-15:15;2:24:45;deleted;LGBT_2;"RT @AdeleFye: ici je vais regarder un petit porno lesbienne ❤️";PIGEONMALADE_P;"Biographie";2016-10-14T15:17:46.000Z;;;;
1521835460519239680;04/05/22-12:53;04/05/22-15:30;2:36:18;protected_account;LGBT_2;"@dimehmrm @ay0laa8 @ali062_ @inesmlk2 @agarbagepiece_ @Moudjahidretour les gens comprennent vraiment pas la différence entre expliquer/informer sur la religion à un mécréant et inciter à la haine en étant hautain https://t.co/GYVxz5q9Vr";ce_brl;"الله";2019-08-04T22:06:23.000Z;;;;
1521835232533622784;04/05/22-12:52;04/05/22-15:30;2:37:12;deleted;LGBT_2;"RT @Manmandilo: La dernière étude sur sur la 'détransistion' montrent explicitement que c'est un phénomène rare, qui concerne moins de 1% d…";drachoran;"N 🥑 🇻🇺 R💕";2016-12-06T19:34:35.000Z;;;;
1521833887328096256;04/05/22-12:47;04/05/22-15:30;2:42:33;deleted;LGBT_2;"@Karma__0033 @6J7R_ @Keller2526 @Mediavenir Dans se cas un jour aussi c’est aps compliquer régle=1 jours";Rose_blnt;"Russian girl";2018-11-24T20:56:42.000Z;;;;
1521835047388868609;04/05/22-12:52;04/05/22-15:30;2:37:56;deleted;LGBT_2;"Je suis gay";justinefcb68;"FAITH IN THE FUTURE #LTWTZurich";2017-09-03T18:41:16.000Z;;;;
1521152360176889856;02/05/22-15:39;04/05/22-15:45;2 days, 0:05:42;protected_account;LGBT_2;"@JejeS71 @dr_l_alexandre @CazMariani Non, par contre ce n'est pas la même chose, mais ds ce cas bien précis les seuls humains à choisir étaient cs 4 personnes.";FleurSiberie;"🇷🇺🇫🇷🇨🇦🇩🇿🇲🇱🇺🇸 #physicist #mathematician #MIT work for @ENERGY @PPPLab, secular, fashion, quadroon. Right-wing and feminist but not like you.";2021-04-24T10:38:20.000Z;;;;
1521835649044725766;04/05/22-12:54;04/05/22-15:45;2:50:33;protected_account;LGBT_2;"@dimehmrm @ay0laa8 @ali062_ @inesmlk2 @agarbagepiece_ @Moudjahidretour toi même tu l’as dis « ce zemel » « son drapeau de gay »";ce_brl;"الله";2019-08-04T22:06:23.000Z;;;;
1521835547555151873;04/05/22-12:54;04/05/22-15:45;2:50:57;protected_account;LGBT_2;"@dimehmrm @ay0laa8 @ali062_ @inesmlk2 @agarbagepiece_ @Moudjahidretour la communauté lgbt tout simplement";ce_brl;"الله";2019-08-04T22:06:23.000Z;;;;
1521836052612358144;04/05/22-12:56;04/05/22-16:00;3:03:57;deleted;LGBT_2;"@da_choub Qu’est-ce qui te fais dire ça ?";fabvsr;"Futur recrue du FC chômage.   Un état mental trop dépendant du ballon rond";2019-04-13T18:45:16.000Z;;;;
1521836737835802624;04/05/22-12:58;04/05/22-16:00;3:01:13;deleted;LGBT_2;"RT @ChevreAlpine: Rappel, si vous êtes :
- contre l'avortement, n'avortez pas

- contre le mariage homosexuel, ne vous mariez pas avec qqun…";Shnoulle;"Libriste intégriste, et irrespectueux ! Licence LPRAB !
Vieux con !
A des gros doigt et ne se relit pas !";2011-12-08T08:20:39.000Z;;;;
1521836794232385538;04/05/22-12:59;04/05/22-16:00;3:01:00;deleted;LGBT_2;"RT @Petite_Core: question de l'accès à la contraception, puis à l'avortement.
La militante anti·es anti-trans, même s'iels se réclament du…";MontreFlorivore;"Worldbuilding, conlangs, SF, écriture et Spinoza. L3 Histoire. Fanatique du RPZ. Anarchiste, donc nécessairement anti-psychiatrie. Pv : @Koholpv";2018-12-19T13:56:00.000Z;;;;
1521835935046021120;04/05/22-12:55;04/05/22-16:00;3:04:25;deleted;LGBT_2;"j'aime kronix go le follow , je l'aime ; je suis gay pour lui et nactuxe";lenzrrr;"#KCORP Ultra KC

| @Nodoxouu | @StingKyuu | @takucaii |";2019-10-09T10:33:08.000Z;;;;
1521836747210043396;04/05/22-12:58;04/05/22-16:00;3:01:11;protected_account;LGBT_2;"@dimehmrm @ay0laa8 @ali062_ @inesmlk2 @agarbagepiece_ @Moudjahidretour ou tu vois que j’ai dis que c’était un « peuple en islam » j’ai juste dis c’est une communauté, la c’est toi tu déformes les faits et tu cherches pas à comprendre";ce_brl;"الله";2019-08-04T22:06:23.000Z;;;;
1521837967375048705;04/05/22-13:03;04/05/22-16:30;3:26:20;protected_account;LGBT_2;"@dimehmrm @ay0laa8 @ali062_ @inesmlk2 @agarbagepiece_ @Moudjahidretour honnêtement j’avais même pas vu la faute merci ma sœur de m’avoir corriger, mais le principe reste le même";ce_brl;"الله";2019-08-04T22:06:23.000Z;;;;
1521134547458564097;02/05/22-14:28;04/05/22-16:45;2 days, 2:16:28;protected_account;LGBT_2;"@Tybouchou_ ça me foudroie
Je suis poufsouffle en +, comme quoi je suis encore plus perchée";_papoune_;"drôle seulement en semaine C d'après Florence Foresti";2021-02-05T17:28:53.000Z;;;;
1521838717173964800;04/05/22-13:06;04/05/22-16:45;3:38:21;protected_account;LGBT_2;"@dimehmrm mon frère ou tu vois que je suis de mauvaise fois ? ça fait 20min je t’explique que faire un rappel dans la haine et l’arrogance c’est un péché mais tu fais le sourd";ce_brl;"الله";2019-08-04T22:06:23.000Z;;;;
1521838598106013701;04/05/22-13:06;04/05/22-16:45;3:38:50;deleted;LGBT_2;"Les gens qui QRT en bloquant pour dire que j'suis pas assez mal en société et que c'est pas legit pour une LGBT/trans, j'vous vois :D
Ca m'fume, selon eux on est destiner a souffrir , c'est pas un combat pour l'acceptation ou la visibilité qu'ils mène mais pour la victimisations https://t.co/dktj7iz1Kt";AnarkoJade;"Prototype personnel de Dieu, mutante à l'énergie dense jamais conçu pour la production en série.  Anarco ☭ TransLesb ⚧️ Souler par les SJW🌈";2022-01-28T16:46:02.000Z;https://ceres.huma-num.fr/lgbt/6e331ef4c34cd3837f2e9bfd137c8215c0910491.png;;;
1521123372859600897;02/05/22-13:44;04/05/22-16:45;2 days, 3:00:53;protected_account;LGBT_2;"@Nessou_1 Les bdg qui like 😹";ouileson;"";2019-02-25T18:17:51.000Z;;;;
1521132926322282497;02/05/22-14:22;04/05/22-17:00;2 days, 2:37:55;deleted;LGBT_2;"@26iiln @1k0nnu culotté toi";shhinchaan;"paradoxal";2022-03-05T20:09:47.000Z;;;;
1521839642508730368;04/05/22-13:10;04/05/22-17:00;3:49:41;deleted;LGBT_2;"'Une lesbienne qui ne réinvente pas le monde est une 
  lesbienne en voie de disparition'
  Nicole Brossard";bhta_katerina;"";2021-04-01T23:33:37.000Z;;;;
1521839733193777153;04/05/22-13:10;04/05/22-17:15;4:04:19;deleted;LGBT_2;"L'ambiance était spéciale elle était entouré de 4 trans et le mec derrière (on le connait pas) venait de se faire courser par des keufs https://t.co/2c9bdoYAgx";sharpiev1;"https://t.co/UkMEQlrbAK N'hésite pas imo";2017-10-23T15:11:10.000Z;;;;
1521835304524693504;04/05/22-12:53;04/05/22-17:15;4:21:55;protected_account;LGBT_2;"@dimehmrm @ce_brl @ay0laa8 @ali062_ @agarbagepiece_ @Moudjahidretour Franchement abstiens-toi c’est mieux tu le connais même pas arrête de juger à chaque tweet c’est aberrant";inesmlk2;"🇲🇦🇹🇳";2021-06-22T14:09:32.000Z;;;;
1521837899280494592;04/05/22-13:03;04/05/22-17:15;4:11:36;protected_account;LGBT_2;"@dimehmrm @ay0laa8 @ce_brl @ali062_ @agarbagepiece_ @Moudjahidretour En fait ce que vous comprenez pas c’est qu’on est pas en train de le défendre forcément, mais on est contre votre façon d’être en tant que musulman qui n’est pas du tout celle a avoir";inesmlk2;"🇲🇦🇹🇳";2021-06-22T14:09:32.000Z;;;;
1521838235563040773;04/05/22-13:04;04/05/22-17:30;4:25:16;protected_account;LGBT_2;"@dimehmrm @ay0laa8 @ce_brl @ali062_ @agarbagepiece_ @Moudjahidretour T’aime trop critiquer à tout va c’est grave une erreur ça arrive à tout le monde qu’Allah te guide";inesmlk2;"🇲🇦🇹🇳";2021-06-22T14:09:32.000Z;;;;
1521840627620716544;04/05/22-13:14;04/05/22-17:45;4:30:46;deleted;LGBT_2;"Sondages en cours 
➡️ Cliquez sur le # recherché…

#CNP11type
1 sondage (🔴⚪️ACA )

#CNPcool 
1 sondage ( Bradpittico )

#CNPpolitique
1 sondage ( Territoriales 2022 )

#CNPsociete 
2 sondages ( Pack LGBT, Murtoli )";Chi_Ne_Pensi;"CNP-SIO est un outil participatif en mode QCMu😉 pour évaluer l’opinion des corses sur des sujets divers… Et SEULEMENT celui des corses 😉";2022-04-02T10:16:46.000Z;;;;
1521841775807279104;04/05/22-13:18;04/05/22-17:45;4:26:12;deleted;LGBT_2;"LES ONGLES ROSES
SONT ROSES, SIRS PINK NAILS
ARE PINK.
L'ESPÈCE HUMAINE
EST HOMO SAPIENS BIPÈDE,
HUMANOÏDE DOTÉÉ DE RAISON
Ô FÉMININ, SUR 2 PieDs 👣.";AugerFeraud;"I LOVE FEELING, READING,
LISTENING TO MY BB: BIG BOSS
SAINTE PATRONNE GODDESS GAÏA
PLANÈTERRÂ LA NATURÂ SAN
HAND THE MOST HIGH S.SOULSPIRIT
OF GuillauMEmmI SAN.";2022-03-30T18:10:49.000Z;;;;
1521842086772940800;04/05/22-13:20;04/05/22-18:00;4:39:58;deleted;LGBT_2;"@seextiz @naekoz tu es gay";Netvaak;"🇫🇷-🇨🇴";2021-02-05T13:14:08.000Z;;;;
1521842961323016200;04/05/22-13:23;04/05/22-18:15;4:51:29;deleted;LGBT_2;"@Awaliqorn @masmoudisuiii Ta mère la prostituée";GuerrierNOIR667;"";2022-04-19T08:39:00.000Z;;;;
1521844575647764480;04/05/22-13:29;04/05/22-18:30;5:00:05;deleted;LGBT_2;"RT @JacquesBarrot: augmenter les salaires c est dépots de bilan par centaine
par contre diminué les charges sur le brut 
80 % du brut qui v…";W18174104Marcus;"un seul nom d un pays communiste ou les gens sont heureux et je vote pour eux";2021-12-01T15:38:56.000Z;;;;
1521844513324646403;04/05/22-13:29;04/05/22-18:30;5:00:19;deleted;LGBT_2;"Pensez vous que Poutine est homophobe ?
Il est contre la propagande homosexuel dans les écoles et dans les lieux publiques. Il est contre la propagande visant à la pédophile. 'Laissez les enfants tranquilles !' 
@danycohnbendit 

https://t.co/yk86VZtsQb";neiluj7777;"Pour la PAIX, pour le RIC, pour la sortie de l'OTAN, pour le Peuple Souverain.";2017-01-23T10:13:28.000Z;;;;
1521844753478090752;04/05/22-13:30;04/05/22-18:45;5:14:22;deleted;LGBT_2;"@Elias_mdk @Mediavenir T gay tu vas passer avant";svvwgvmvdvll;"@Chelseafc | Anti Vardrid";2022-04-28T22:34:41.000Z;;;;
1521134893949931521;02/05/22-14:29;04/05/22-18:45;2 days, 4:15:06;deleted;LGBT_2;"RT @MarHoodwin: martin es gay";Andres_0_6;"the boy of your dreams
💜🏳️‍🌈";2021-05-05T13:55:01.000Z;;;;
